Station_Name,Station_Id_C,Lat,Lon,Alti,Year,Mon,Day,Hour,TEM,DPT,RHU,PRE_1h,WIN_D_INST,WIN_S_INST,GST
资兴,57981,25.9744,113.2172,139.3,2020,9,1,18,25.7,22,80,0,264,1.3,24.9
泸溪,57657,28.2269,110.2058,186,2020,9,1,18,25.3,23.2,88,0,9,0.8,25.7
进贤,58614,28.4,116.2833,67.2,2020,9,1,18,26.8,25.6,93,0,42,4.2,26.3
靖西,59218,23.1,106.45,724.7,2020,9,1,18,21.3,19.8,91,0,230,0.8,21.3
奉化,58565,29.7,121.3833,41.5,2020,9,1,18,26.4,24.3,88,0,293,5,25.1
富川,59061,24.8167,111.2667,193.1,2020,9,1,18,25.8,21,75,0,48,1.7,25.1
于都,58905,25.9667,115.4167,133.2,2020,9,1,18,25.9,23.9,89,0,129,1.3,26.5
石柱,57438,29.9833,108.1333,632.3,2020,9,1,18,23.4,20.5,84,0,332,0.8,25
普定,57808,26.3056,105.7375,1281.8,2020,9,1,18,21.3,18.5,84,0,31,0.8,21.3
桐梓,57606,28.1333,106.8333,972,2020,9,1,18,24.3,19.8,76,0,149,2.2,25.3
花垣,57640,28.5772,109.4567,341,2020,9,1,18,25.5,22.4,83,0,156,1.1,23.9
景宁,58648,28,119.6333,246.8,2020,9,1,18,24.5,22.6,89,0,151,0.5,25.2
浦城,58731,27.9167,118.5333,276.9,2020,9,1,18,25.4,22.7,85,0,186,0.4,24.1
筠连,56498,28.1542,104.5042,549,2020,9,1,18,23.7,22.5,93,0,71,1.5,24.8
德江,57637,28.2458,108.1047,629.5,2020,9,1,18,24.7,21,80,0,290,0.7,25.6
翁源,59094,24.3483,114.1133,184.1,2020,9,1,18,25.2,24.3,95,0,68,0.5,25.7
铜仁,57741,27.7303,109.1764,353.2,2020,9,1,18,25.6,21.3,77,0,147,0.8,26.5
庆元,58745,27.6167,119.0833,400.8,2020,9,1,18,23.5,21.6,89,0,168,1.5,23.7
婺源,58529,29.2833,117.85,171,2020,9,1,18,22.6,22.6,100,0,49,0.3,23.7
太华山,56872,24.9622,102.6242,2358.3,2020,9,1,18,15.1,12.4,84,0,208,2.6,12.9
中山,59485,22.5,113.4,33.7,2020,9,1,18,25.1,23.8,93,0,193,1,26.3
富源,56790,25.6833,104.25,1925.8,2020,9,1,18,17.8,15.6,87,0,999017,0,17.1
德保,59215,23.3333,106.6333,680,2020,9,1,18,22.9,19.7,82,0,208,1.8,22.4
台江,57834,26.6833,108.3,641.3,2020,9,1,18,21.6,18.8,84,0,79,0.6,23.1
罗城,59033,24.7833,108.8667,363,2020,9,1,18,23.4,20.5,84,0,252,1.1,23.6
独山,57922,25.8325,107.5481,1013.8,2020,9,1,18,20.2,17,82,0,106,0.6,20.3
芷江,57745,27.4547,109.6811,272.2,2020,9,1,18,23.5,22.3,93,0,999017,0,24.9
新干,58701,27.75,115.4,46.5,2020,9,1,18,26.9,24.7,88,0,149,1.2,26.4
武鸣,59237,23.1833,108.3,155.3,2020,9,1,18,26.9,24,84,0,332,1.1,26.8
乐昌,57988,25.1103,113.345,143.2,2020,9,1,18,26,22.2,80,0,310,4.1,25
贵港,59249,23.05,109.5667,57.1,2020,9,1,18,28,24.6,82,0,188,1.2,27.5
瓮安,57728,27.0422,107.4625,1128.6,2020,9,1,18,19.9,17.7,87,0,202,1.8,19.9
云浮,59471,22.9414,112.0525,101.4,2020,9,1,18,27.1,24.7,87,0,61,0.8,27.4
陆川,59457,22.3167,110.2667,121.6,2020,9,1,18,25.7,24.7,94,0,28,1.8,26.5
分宜,57792,27.8167,114.6833,93.7,2020,9,1,18,25.7,24.7,94,2.2,233,2.8,26.8
屏山,56494,28.8394,104.3319,386.5,2020,9,1,18,23.6,22.8,95,0,286,0.9,24.2
播州,57717,27.5333,106.8333,974.1,2020,9,1,18,25.2,18.2,65,0,47,1.1,24.7
新兴,59470,22.7019,112.2083,57.6,2020,9,1,18,26.1,25.9,99,0,348,1.2,26.3
南海,59288,23.145,113.0089,30.1,2020,9,1,18,27.6,25.4,88,0,999017,0,26.9
江永,57969,25.2761,111.3094,269,2020,9,1,18,23.7,19.8,79,0,277,1,24.9
永康,58643,28.9,120.0333,102.9,2020,9,1,18,27.7,22.9,75,0,299,1.1,27.6
蒙自,56985,23.4444,103.3278,1313.6,2020,9,1,18,20.7,17.3,81,0,103,0.5,18.7
崇义,57990,25.7,114.3167,280,2020,9,1,18,23.6,22.9,96,0,332,0.5,25.4
潮阳,59318,23.2581,116.5886,6.7,2020,9,1,18,30.1,23.7,69,0,289,1.6,29.6
监利,57573,29.8753,112.9044,26.2,2020,9,1,18,24.6,24.1,97,0,235,1,23.8
洞头,58760,27.8342,121.1503,68.6,2020,9,1,18,29.5,22.5,66,0,294,6.6,27.1
雷州,59750,20.9619,110.0678,33.6,2020,9,1,18,26.2,25.8,98,0,189,1.3,25.8
新建,58693,28.7167,115.8333,40,2020,9,1,18,28.9,22.2,67,0,338,1.5,26.9
荥经,56373,29.7875,102.8444,797.5,2020,9,1,18,20.8,19.6,93,0,213,1,21.5
龙门,59290,23.7808,114.2483,85.5,2020,9,1,19,24.2,24.1,100,0,15,1.4,24.6
定安,59851,19.6672,110.3378,53.3,2020,9,1,19,26,25,94,0,205,0.5,26.5
浦北,59448,22.2667,109.55,69.6,2020,9,1,19,26.7,24.9,90,0,360,1.3,26.1
诏安,59320,23.75,117.1333,37.8,2020,9,1,19,26.5,25.1,92,0,253,2,25.5
共青城,58604,29.2167,115.8333,11.6,2020,9,1,19,26.4,22.7,80,0,325,3.3,24.9
泰顺,58746,27.55,119.7,538.9,2020,9,1,19,22.3,20,87,0,232,0.8,21.2
古田,58836,26.5833,118.7333,361.5,2020,9,1,19,24.5,22,86,0,136,0.9,23.6
连南,59071,24.7322,112.2778,174.3,2020,9,1,19,24.8,22.1,85,0,203,1.4,25.7
临海,58660,28.8667,121.1833,6.6,2020,9,1,19,28.6,22.6,70,0,320,8.7,25.6
璧山,57514,29.5833,106.2167,331.5,2020,9,1,19,25.6,21.1,76,0,337,2.9,26.7
田林,59017,24.2667,106.2667,278.2,2020,9,1,19,23.4,22.9,97,0,269,0.6,24.2
广南,59007,24.0536,105.0519,1249.6,2020,9,1,19,19.3,18,92,0,999017,0.1,20.5
绥江,56483,28.5833,103.95,496.6,2020,9,1,19,22.1,22.1,100,0.7,999017,0,23.8
双峰,57774,27.4486,112.1733,100,2020,9,1,19,24.1,23.1,94,0,201,0.7,22.4
耒阳,57876,26.4278,112.8294,135,2020,9,1,19,25.9,21.6,77,0,244,2.1,25.1
汇川,57712,27.7328,106.9494,983.5,2020,9,1,19,23.5,19.6,79,0,23,0.5,24.2
吴川,59656,21.4058,110.81,27.3,2020,9,1,19,26.7,26.5,99,0,359,2.3,27.3
诸暨,58550,29.7,120.25,39.1,2020,9,1,19,25,24.7,98,0,172,0.8,25.5
平果,59228,23.2833,107.5667,146.4,2020,9,1,19,26.6,21.4,73,0,222,0.7,26.5
巴南,57518,29.3333,106.5,506.1,2020,9,1,19,25.2,20.7,76,0,278,3.7,25.6
麻江,57828,26.5,107.5833,983.8,2020,9,1,19,21,18.4,85,0,999017,0,20.1
临武,57978,25.2731,112.5464,292,2020,9,1,19,24.6,20.3,77,0,999017,0,23.8
通海,56878,24.1333,102.75,1801.8,2020,9,1,19,16,14.9,93,0,999017,0,14.6
福安,58748,27.1,119.65,50.5,2020,9,1,19,26.7,22.1,76,0,177,0.6,24.7
新余,57796,27.8333,114.8833,189.3,2020,9,1,19,24.6,24.6,100,0,338,3.3,25.4
凯里,57825,26.6,107.9833,720.3,2020,9,1,19,22.1,19.5,85,0,42,0.9,21.7
柳江,59047,24.2333,109.2833,133.7,2020,9,1,19,25.8,21,75,0,264,2,24.9
雅安,56287,29.9833,103,627.6,2020,9,1,19,22.5,20.8,90,0,241,1.7,22.9
琼山,59757,20,110.3667,9.9,2020,9,1,19,28.8,26,85,0,249,0.4,29.3
宁明,59427,22.1167,107.0333,168.4,2020,9,1,19,25.8,23.7,88,0,258,2,25.3
清远,59280,23.7106,113.085,79.2,2020,9,1,19,26.4,26.2,99,0,118,1.6,26.4
揭西,59306,23.4497,115.8492,80.9,2020,9,1,19,26,24,89,0,280,1.4,25.7
三都,57923,25.9814,107.8733,447.8,2020,9,1,19,21.8,20.8,94,0,105,2.3,23.2
洪雅,56380,29.8764,103.3581,571.2,2020,9,1,19,23.4,20.2,82,0,256,4.9,22.8
衡阳,57872,26.8892,112.5958,104.9,2020,9,1,19,27.8,19.9,62,0,298,2.1,27.7
洪湖,57581,29.8122,113.4422,24.7,2020,9,1,19,27.5,22,72,0,17,2.5,26.1
宁都,58806,26.4833,116.0167,209.1,2020,9,1,19,24.4,23.2,93,0,68,1.6,25.8
湘乡,57772,27.75,112.5061,86.9,2020,9,1,19,24.1,21.2,84,0,295,1.4,23.2
夏坪,57883,26.75,114.2833,253,2020,9,1,19,24.4,21.5,84,0,214,1.4,23.5
会泽,56684,26.4022,103.2486,2188.3,2020,9,1,19,14.5,12.4,87,0,188,6.2,14.5
兴义,57907,25.0833,104.9,1299.6,2020,9,1,19,21,18.6,86,0,7,1.3,20.4
南丹,59022,24.9833,107.55,749.5,2020,9,1,19,20.4,18,86,0,340,1.1,19.6
金沙,57714,27.4667,106.2333,942,2020,9,1,19,22.5,19.3,82,0,292,1.3,21.8
鹤山,59473,22.7372,112.9811,47.3,2020,9,1,19,25.8,25.4,98,0,278,1.3,26.8
富顺,56399,29.1833,104.9833,306.2,2020,9,1,19,25.3,21.4,79,0,306,2.4,24.2
梧州,59265,23.4833,111.3,114.8,2020,9,1,19,26.2,25.5,96,0,8,2.2,26.5
鹤峰,57543,29.8839,110.0253,539.8,2020,9,1,19,23.5,21.6,89,0,198,1.1,25.1
来宾,59242,23.7667,109.15,96.7,2020,9,1,19,24.2,21.9,87,0,14,1.9,24.9
玉环,58667,28.0833,121.2667,95.9,2020,9,1,19,27.8,23.4,77,0,267,4.9,25.3
隆安,59229,23.1667,107.7,125.7,2020,9,1,19,26.3,23,82,0,312,1.6,27.1
南县,57574,29.3517,112.4317,40.3,2020,9,1,19,25.3,21,77,0,329,4.4,24.3
南康,57992,25.6667,114.7333,127,2020,9,1,19,26.1,23.4,85,0,177,0.7,26.3
涪陵,57522,29.7333,107.2667,372.8,2020,9,1,19,26.5,21.7,75,0,259,1.9,26.9
增城,59294,23.3353,113.8275,30.7,2020,9,1,19,25.8,25.7,100,0,339,2.4,26.2
丰城,58609,28.2333,115.8167,27,2020,9,1,19,27.2,24.1,83,0,8,0.7,27
屏南,58933,26.9167,118.9833,869.5,2020,9,1,19,21.2,19.3,89,0,337,1.8,20.1
上杭,58918,25.05,116.4167,198,2020,9,1,19,25.6,23.7,89,0,312,1.2,24.6
峡江,58704,27.5833,115.35,104.5,2020,9,1,19,25.2,24.9,98,0,71,0.7,26.6
布拖,56580,27.7167,102.8,2460,2020,9,1,19,14.1,14.1,100,0,139,0.8,13.2
乌当,57915,26.6306,106.7583,1103.5,2020,9,1,19,21.4,17.8,80,0,174,0.7,20.5
南川,57519,29.1667,107.1167,698.8,2020,9,1,19,23.9,20.6,82,0,170,1.7,23.7
南平,58834,26.6333,118.1667,152.2,2020,9,1,19,27.2,23,78,0,235,1.5,25.6
东安,57867,26.4022,111.2886,169,2020,9,1,19,25.6,21.3,77,0,272,1,25.6
三江,57941,25.7833,109.6,197.3,2020,9,1,19,23,22.3,96,0,9,2.2,24
宜州,59034,24.4833,108.65,185.1,2020,9,1,19,24.8,23.9,95,0,214,1.4,24.3
炎陵,57886,26.4778,113.7919,268.8,2020,9,1,19,21.8,21.1,96,0,144,1.1,22.7
江安,57600,28.7119,105.0603,420.9,2020,9,1,19,24.2,20.7,81,0,270,0.9,24.3
兴仁,57902,25.4333,105.1833,1378.5,2020,9,1,19,19,17.1,89,0,5,0.3,18.2
万载,57698,28.1,114.4333,122.5,2020,9,1,19,25,22.1,84,0,61,1.9,25.7
剑河,57835,26.7333,108.4333,527.2,2020,9,1,19,20.9,19.2,90,0,293,0.5,22.6
玉屏,57739,27.2375,108.9181,394.8,2020,9,1,19,23.3,19.9,81,0,257,1.6,25
常山,58631,28.9,118.5,137,2020,9,1,19,24.8,22.7,88,0,211,1.5,24.2
桃江,57666,28.5061,112.1711,136.9,2020,9,1,19,23.6,23.4,99,0,999017,0,23.1
习水,57614,28.3331,106.2164,1180.2001,2020,9,1,19,21.5,20.7,95,0,279,1.1,22.8
西林,59004,24.5,105.0833,827.1,2020,9,1,19,20.8,20.3,97,0,132,0.5,20.3
五华,59303,23.9114,115.7514,135.9,2020,9,1,19,24.8,23.9,95,0,219,1.3,25.9
道真,57623,28.8792,107.6,685.6,2020,9,1,19,23.7,21,85,0,345,0.5,23.5
井研,56390,29.6667,104.0667,404.4,2020,9,1,19,23.9,22.5,92,0,221,0.9,24.2
威远,56395,29.5167,104.6667,351.1,2020,9,1,19,23.4,21.8,91,1.3,118,1,24.6
德安,58508,29.35,115.7333,80.6,2020,9,1,19,25.8,21.9,79,0,3,3.8,24.5
青神,56383,29.8333,103.8667,455.2,2020,9,1,19,24.3,22.6,90,0,326,1.2,23.3
罗平,56891,24.8819,104.3231,1482.7001,2020,9,1,19,18.5,17.9,96,0,20,1.3,17.4
恩平,59477,22.2658,112.2306,69.3,2020,9,1,19,26.3,25.7,97,0,270,1.4,26.6
资溪,58713,27.7167,117.0667,225.1,2020,9,1,19,23.7,23.5,99,0,184,0.5,24.1
兴文,56496,28.3303,105.2589,367,2020,9,1,19,25,23.4,91,0,68,0.8,26
鄞州,58562,29.8,121.5,6.2,2020,9,1,19,27.2,26.9,98,0,325,4.9,25.2
惠来,59317,22.9836,116.3014,42,2020,9,1,19,27.3,24.9,87,0,306,1.3,26.3
祁东,57870,26.7944,112.1047,151.6,2020,9,1,19,27,19.9,65,0,139,1.1,24.9
阳春,59469,22.1667,111.7833,37.7,2020,9,1,19,27.2,25.4,90,0,20,1.3,26.2
娄底市,57763,27.6908,112.0011,205.8,2020,9,1,19,24.5,21.6,84,0,291,3.6,23.8
永春,58934,25.3328,118.2722,183.8,2020,9,1,19,25.5,25.3,99,0,332,2.6,24.4
廉江,59654,21.6331,110.3033,29.3,2020,9,1,19,26.7,26.1,97,0,5,1.5,26.4
彭泽,58512,29.8933,116.5447,99.1,2020,9,1,19,26,24.8,93,0,8,1.9,26
晋安,58940,26.0833,119.3333,25.6,2020,9,1,19,26.9,23.6,82,0,354,1.6,27.2
安龙,57908,25.1167,105.4833,1394.5,2020,9,1,19,17,15.9,93,0,87,0.9,16.1
番禺,59481,22.9619,113.3628,66.6,2020,9,1,19,27.9,24.1,80,0,289,1.3,26.6
沙坪坝（重庆）,57516,29.5833,106.4667,259.1,2020,9,1,19,27.2,20.8,68,0,290,3.5,27.8
桐庐,58542,29.8167,119.6833,46.1,2020,9,1,19,25.9,23,84,0,264,1.9,25.3
龙岩,58927,25.05,117.0167,376,2020,9,1,19,23.5,22.3,93,0,111,1.6,22.7
三门,58568,29.1167,121.3833,34.5,2020,9,1,19,26.8,23.9,84,0,36,2.3,24.9
黎平,57839,26.2333,109.1333,568.8,2020,9,1,19,20.8,17.4,81,0,98,0.7,21.2
连平,59096,24.3886,114.4958,283.9,2020,9,1,19,24.4,24,98,0,194,0.6,25.8
庐山,58506,29.5667,115.9833,1164.5,2020,9,1,19,18.7,17.7,94,0,11,2.5,18.3
临川,58619,27.9,116.2667,73.7,2020,9,1,19,25.5,25.5,100,0,244,1,25.4
西畴,56992,23.4403,104.6833,1507.5,2020,9,1,19,17,16.5,97,0,90,1.3,18.6
昭平,59059,24.1833,110.8,105.8,2020,9,1,19,25.6,22.9,85,0,108,1.1,25.8
余干,58612,28.6833,116.6833,21.1,2020,9,1,19,28,24.4,81,0,245,1.8,26.2
永州市,57866,26.2258,111.6167,172.6,2020,9,1,19,25.2,21.3,79,0,169,2.3,24.4
台山,59478,22.2472,112.7858,33.1,2020,9,1,19,26.2,25.3,95,0,97,1.2,26.6
澧县,57565,29.6675,111.7258,38.1,2020,9,1,19,24.4,22.8,91,0,293,1.4,23.8
普格,56575,27.3731,102.5478,1530.7001,2020,9,1,19,18,17.7,98,0,315,0.7,16.8
冕宁,56474,28.55,102.1667,1774,2020,9,1,19,19,17,88,0,332,1.9,18.7
韶关,59082,24.6667,113.6,121.3,2020,9,1,19,25.2,24.1,94,0,146,1.8,25.9
马山,59230,23.7167,108.1167,219,2020,9,1,19,25.4,22.1,82,0,340,0.9,24.6
纳溪,57604,28.7872,105.3928,368.8,2020,9,1,19,24.7,21.4,82,0,249,2,25
溆浦,57752,27.9167,110.6,204,2020,9,1,19,23.8,23.8,100,0,116,1.4,24.1
冷水滩,57865,26.4956,111.6161,192.8,2020,9,1,19,26.3,21.3,74,0,4,3.2,24.9
安远,58907,25.15,115.4,305,2020,9,1,19,24,23.1,95,0,999017,0,24.2
湘潭,57773,27.8756,112.8275,63.8,2020,9,1,19,25,20,74,0,25,2.7,24.2
徐闻,59754,20.2428,110.165,11.4,2020,9,1,19,28.8,26.6,88,0,201,4.5,27
大田,58923,25.7,117.8333,400.1,2020,9,1,19,23.9,22,89,0,309,1.1,25
德化,58935,25.5167,118.2333,645.6,2020,9,1,19,23.1,20.8,87,0,270,3.3,21.2
惠水,57912,26.1433,106.6581,991.6,2020,9,1,19,20.8,18.2,85,0,999017,0,21.4
沙塘,59044,24.4667,109.3833,97.5,2020,9,1,19,24.2,22.8,92,0,85,0.7,24.7
昆明,56778,25.0078,102.6531,1888.1,2020,9,1,19,15.9,13.9,88,0,302,1.4,15.5
龙里,57913,26.4544,106.9792,1093.1,2020,9,1,19,20.4,17,81,0,338,1.4,21.3
荔波,57926,25.4103,107.8803,429.9,2020,9,1,19,23.4,20.5,84,0,246,1.4,24.3
张家界,57558,29.1183,110.4172,218.5,2020,9,1,19,24.4,22.3,88,0,149,0.5,25.3
贺州,59065,24.4167,111.5,148.7,2020,9,1,19,24.8,22.5,87,0,249,1.5,24.4
永福,57949,24.9833,110,156.8,2020,9,1,19,23,22.7,98,0,145,1.9,24.8
乳源,59081,24.7844,113.2867,131.1,2020,9,1,19,25.6,22,81,0,332,0.6,25.2
南昌,58606,28.5833,115.9,47.2,2020,9,1,19,28.2,21.7,68,0,352,1.9,27
景德镇,58527,29.3,117.2,61.5,2020,9,1,19,25.7,25.7,100,0,123,0.5,24.9
封开,59264,23.3917,111.5047,83.6,2020,9,1,19,25.7,25.1,97,0,276,1.1,26.4
镇远,57738,27.05,108.4167,516.3,2020,9,1,19,22.2,19.6,85,0,203,1.3,22.1
绿春,56978,23,102.4167,1642.8,2020,9,1,19,16.6,15.3,92,0,149,0.3,14.6
南溪,56493,28.85,104.9667,292.8,2020,9,1,19,25.3,22.2,83,0,211,0.7,25.1
通山,57595,29.6108,114.4578,99.9,2020,9,1,19,23.4,23.1,98,0,186,1.2,23.8
三沙,58850,26.9167,120.2333,92.2,2020,9,1,19,29.1,22.8,69,0,248,3.6,27
琼海,59855,19.2089,110.4819,23.3,2020,9,1,19,25.8,24.9,95,0,346,0.5,26.4
东方,59838,19.1,108.6167,7.6,2020,9,1,19,27.6,25.4,88,0,138,1.4,28.1
南雄古市,57996,25.0806,114.255,149.7,2020,9,1,19,25,24.9,100,0,124,1.1,25.7
洪家,58665,28.6167,121.4167,4.6,2020,9,1,19,28.6,23.1,72,0,302,4.4,26.6
磐安,58560,29.05,120.4333,304.5,2020,9,1,19,23.4,22.7,96,0.1,119,0.8,24.4
青田,58657,28.1333,120.2833,57.8,2020,9,1,19,27.7,22.6,74,0,322,1.9,25.5
长汀,58911,25.85,116.3667,310,2020,9,1,19,23.3,23.1,99,0,43,1.4,23.9
华安,58928,25.0167,117.5333,166.5,2020,9,1,19,25.3,23.4,89,0,270,0.9,25.9
沅陵,57655,28.4667,110.4,151.6,2020,9,1,19,25,23.4,91,0,999017,0,25
斗门,59487,22.2292,113.2969,23.1,2020,9,1,19,26.4,25.8,97,0,298,1.4,25.8
晋江,59137,24.8,118.55,135,2020,9,1,19,27.9,25.3,86,0,304,3.1,28
茶陵,57882,26.7947,113.5478,136.2,2020,9,1,19,25.6,21.9,80,0,166,1.7,25.2
江津,57517,29.2833,106.25,261.4,2020,9,1,19,27,21.1,70,0,278,0.9,28.7
永定,59113,24.7333,116.7167,226.9,2020,9,1,19,23.7,22.7,94,0,354,2.1,24.8
上饶县,58623,28.4667,117.9,121.3,2020,9,1,19,25.1,23.3,90,0,294,1.4,25.6
仙游,58936,25.3667,118.7,77.7,2020,9,1,19,26.7,24.2,86,0,249,1.5,25.6
乐清,58656,28.0667,120.9667,60.8,2020,9,1,19,28.3,21.6,67,0,271,3.6,26.4
株洲,57780,27.8689,113.1736,74.6,2020,9,1,19,26.8,21.1,71,0,304,1.2,24.7
湄潭,57722,27.7772,107.5081,807.6,2020,9,1,19,22.7,21.5,93,0,999017,0,24.2
郴州,57972,25.7353,112.9739,368.8,2020,9,1,19,25,19.8,73,0,312,2.6,21.9
玉林,59453,22.6667,110.1167,121.6,2020,9,1,19,27,24.3,85,0,334,0.8,26.3
湘阴,57673,28.7283,112.9253,63,2020,9,1,19,25.7,22.2,81,0,359,3.8,25.8
全州,57960,25.9333,111.0667,195.6,2020,9,1,19,26.2,21.6,76,0,181,1.1,25.3
福清,58942,25.6725,119.3792,75,2020,9,1,19,27.9,23.1,75,0,233,1.9,25.1
宁乡,57678,28.2544,112.555,74.7,2020,9,1,19,25.7,20.5,73,0,273,1.9,24.3
邕宁,59435,22.6833,108.45,106.9,2020,9,1,19,26.3,24.7,91,0,34,0.9,27.1
贵定,57824,26.5883,107.2489,1056.2001,2020,9,1,19,19.3,18.3,94,0,999017,0,20.1
温州,58659,28.0333,120.65,28.3,2020,9,1,19,28.1,22.3,71,0,335,2,25.7
饶平,59313,23.6794,116.9861,44.7,2020,9,1,19,26.8,25.3,92,0,330,3.4,26.6
从化,59285,23.5686,113.6156,38.1,2020,9,1,19,24.8,24.7,100,0,80,0.6,25.6
嘉鱼,57583,29.9167,113.9667,61.7,2020,9,1,19,26.4,22.3,78,0,339,3.5,25.4
宜章,57976,25.4058,112.9406,222.8,2020,9,1,19,25.9,22.4,81,0,3,0.3,24.7
洞口,57758,27.0253,110.6064,339.5,2020,9,1,19,23.1,22.8,98,0,256,0.8,23.7
文昌,59856,19.6167,110.75,21.7,2020,9,1,19,26.4,25.4,94,0,247,1,27.6
富宁,59205,23.6325,105.6286,685.8,2020,9,1,19,21.6,21.4,99,0,293,2.6,23.3
大方,57708,27.1314,105.5989,1721.5,2020,9,1,19,18,16.2,89,0,82,1.6,17.8
华宁,56879,24.19,102.9094,1702.6,2020,9,1,19,15.7,14.4,92,0,346,0.8,16.3
资中,56393,29.7667,104.85,369.4,2020,9,1,19,24.3,22.9,92,0,261,2.1,23.7
紫云,57910,25.7667,106.0833,1197.6,2020,9,1,19,20.5,17.7,84,0,343,0.5,19.1
晋宁,56871,24.6808,102.5742,1979.2001,2020,9,1,19,14.6,12.3,86,0,244,2.3,12.4
都匀,57827,26.3228,107.5139,967.7,2020,9,1,19,20,18,88,0,37,0.6,20.5
新宁,57851,26.4603,110.8344,346.1,2020,9,1,19,21.9,20,89,0,320,1.1,22.5
毕节,57707,27.2975,105.2886,1510.6,2020,9,1,19,21.1,18.3,84,0,360,1.1,23
鹿寨,59045,24.5,109.7833,131.5,2020,9,1,19,25.2,22.3,84,0,65,1.4,24.7
美姑,56487,28.3333,103.1333,1943.9,2020,9,1,19,18,17.5,97,0,99,0.9,18.5
铜梁,57510,29.85,106.0667,326.3,2020,9,1,19,24.4,22.5,89,0,275,1.9,26.6
忻城,59038,24.0167,108.65,147.5,2020,9,1,19,24,23.8,99,0,104,1.1,24.7
平远,59106,24.5625,115.8706,200.8,2020,9,1,19,23.9,23.8,100,0,269,1,24.8
上林,59235,23.3833,108.6167,140.3,2020,9,1,19,24.6,23.7,95,0,65,1.3,24.3
惠东,59492,23.0261,114.6683,85,2020,9,1,19,26.1,24.3,90,0,78,1.7,25.6
遂川,57896,26.3333,114.5167,126.1,2020,9,1,19,25.6,24.6,94,0,256,1.7,25.9
郁南,59268,23.2597,111.5431,70.6,2020,9,1,19,26.4,25.1,93,0,286,0.3,27.1
织金,57805,26.6833,105.7667,1319.3,2020,9,1,19,20.2,17.6,85,0,269,1.7,18.9
元阳,56976,23.2286,102.8214,312.3,2020,9,1,19,24.3,21.6,85,0,316,1.3,25.4
开阳,57719,27.0858,106.9075,1298.9,2020,9,1,19,21.9,16.4,71,0,218,3.6,20.5
合浦,59640,21.6667,109.1833,5.5,2020,9,1,19,28.3,25.9,87,0,999017,0,27.3
乐山,56386,29.5647,103.7553,424.2,2020,9,1,19,24.3,24.1,99,0,307,0.9,24.6
尤溪,58837,26.15,118.15,204.8,2020,9,1,19,25.4,22.5,84,0,999017,0,25.7
金溪,58712,27.9167,116.7833,130.2,2020,9,1,19,25.6,25.4,99,0,107,0.8,26.3
德昌,56569,27.4167,102.1833,1380,2020,9,1,19,19.6,19.4,99,0,169,1.9,19.2
南靖,59124,24.5167,117.3833,53.7,2020,9,1,19,25.2,24.9,98,0,183,1.4,24.9
龙胜,57942,25.8,110,268,2020,9,1,19,22.1,20.2,89,0,135,3,21.1
陵水,59954,18.55,110.0333,35.2,2020,9,1,19,25.2,24.5,96,0,331,1.7,27.7
桂东,57889,26.0797,113.9447,835.9,2020,9,1,19,19.7,19.7,100,0,40,1.4,19.2
酉阳,57633,28.8167,108.7667,826.5,2020,9,1,19,21.7,20.3,92,0,999017,0,23.2
龙州,59417,22.3333,106.85,128.8,2020,9,1,19,26,24,89,0,218,0.7,26.5
越西,56475,28.65,102.5167,1659.5,2020,9,1,19,20.3,18.4,89,0,23,1,19.8
嵊州,58556,29.6,120.8167,104.3,2020,9,1,19,26,24.6,92,0,283,2.1,24.6
恭城,59052,24.8333,110.8167,169.6,2020,9,1,19,25.7,21.2,76,0,65,1.2,24.6
凤山,59021,24.55,107.0333,509.4,2020,9,1,19,20.7,19.7,94,0,295,1.2,20.4
邵阳市,57766,27.1833,111.45,311,2020,9,1,19,24.9,21.4,81,0,321,7.8,24.3
河池,59023,24.7,108.0333,260.2,2020,9,1,19,25.4,20.9,76,0,207,1.1,24.7
弥勒,56885,24.4,103.45,1415.5,2020,9,1,19,17.8,16.7,93,0,999017,0,17.3
横峰,58625,28.4167,117.6,79,2020,9,1,19,25.7,24.5,93,0,321,1.5,26.6
罗源,58845,26.5,119.55,78.5,2020,9,1,19,24.7,23.7,94,0,267,2.3,24.8
施秉,57737,27.0308,108.1217,547.3,2020,9,1,19,21,20.5,97,0,220,2.6,22.6
漳浦,59129,24.1333,117.5833,61.1,2020,9,1,19,25.9,24.3,91,0,338,2.4,25.3
新晃,57744,27.3681,109.1636,355.5,2020,9,1,19,23,20.9,88,0,27,0.5,23
闽侯,58844,26.15,119.15,57.8,2020,9,1,19,25.3,24.8,97,0,270,1.1,24.6
丹寨,57829,26.2,107.8,963.2,2020,9,1,19,23.4,16.9,67,0,248,1.5,19.9
儋州,59845,19.5167,109.5833,169,2020,9,1,19,25.6,23.7,89,0,175,1.7,26.2
宜宾,56492,28.7689,104.6053,502.8,2020,9,1,19,23.6,23.6,100,0.1,267,1.4,23.1
榕江,57932,25.9333,108.5167,285.7,2020,9,1,19,22,21.3,96,0,239,1.1,23.2
开化,58537,29.1333,118.4,153.6,2020,9,1,19,23.5,22.8,96,0,336,0.9,24.4
澄海,59319,23.4308,116.8361,4.1,2020,9,1,19,28.5,25.5,84,0,346,1.1,27.8
漳州,59126,24.5,117.65,28.9,2020,9,1,19,28.3,24.1,78,0,318,2.6,26
